id,folder,instrument,matchup,N_vs_N,observed,actual_winner,attacker_clock,defender_clock,predicted_winner,predicted,actual_branch_predicted,pcterr,abs_pcterr,band_edge_pcterr,time_result,winner_classification,clock_gap_pct,alpaca_bound_branch,domain_class,verdict,flags,arithmetic
NanoMart_100_NoHero,NanoMart,nanomart_multicount,InfT6x100[] vs InfT6x200[],100v200,,defender,5489.647371,1948.578473,defender,1948.578473,1948.578473,,,,WINNER_ONLY,CORRECT,181.725753,N/A,out_nanomart_multicount_winner_only,PASS,,attacker clock [plain: 12.524*(9*11)*1/(6.132*6*1)*10.889*0.748/sqrt(100)=27.4482; target_count=200; total=5489.647371]; defender clock [plain: 12.524*(9.018*11)*1/(6.12*6*1)*10.889*0.748/sqrt(200)=19.4858; target_count=100; total=1948.578473]
NanoMart_100_SeoYoonlvl1,NanoMart,nanomart_multicount,InfT6x100[seoyoon] vs InfT6x200[],100v200,,defender,5228.235591,1948.578473,defender,1948.578473,1948.578473,,,,WINNER_ONLY,CORRECT,168.310241,N/A,out_nanomart_multicount_winner_only,PASS,,attacker clock [plain: 12.524*(9*11)*1/(6.132*6*1.05)*10.889*0.748/sqrt(100)=26.1412; target_count=200; total=5228.235591]; defender clock [plain: 12.524*(9.018*11)*1/(6.12*6*1)*10.889*0.748/sqrt(200)=19.4858; target_count=100; total=1948.578473]
NanoMart_100_SeoYoonlvl2,NanoMart,nanomart_multicount,InfT6x100[seoyoon] vs InfT6x200[],100v200,,defender,4990.588519,1948.578473,defender,1948.578473,1948.578473,,,,WINNER_ONLY,CORRECT,156.114321,N/A,out_nanomart_multicount_winner_only,PASS,,attacker clock [plain: 12.524*(9*11)*1/(6.132*6*1.1)*10.889*0.748/sqrt(100)=24.9529; target_count=200; total=4990.588519]; defender clock [plain: 12.524*(9.018*11)*1/(6.12*6*1)*10.889*0.748/sqrt(200)=19.4858; target_count=100; total=1948.578473]
NanoMart_100_SeoYoonlvl3,NanoMart,nanomart_multicount,InfT6x100[seoyoon] vs InfT6x200[],100v200,,defender,4773.606409,1948.578473,defender,1948.578473,1948.578473,,,,WINNER_ONLY,CORRECT,144.978915,N/A,out_nanomart_multicount_winner_only,PASS,,attacker clock [plain: 12.524*(9*11)*1/(6.132*6*1.15)*10.889*0.748/sqrt(100)=23.868; target_count=200; total=4773.606409]; defender clock [plain: 12.524*(9.018*11)*1/(6.12*6*1)*10.889*0.748/sqrt(200)=19.4858; target_count=100; total=1948.578473]
NanoMart_100_SeoYoonlvl3_Vulcanus,NanoMart,nanomart_multicount,InfT6x100[seoyoon] vs InfT6x200[vulcanus],100v200,"[210,212]",defender,4972.506677,1659.434571,defender,1659.434571,1659.434571,,,,WINNER_ONLY,CORRECT,199.650662,N/A,out_nanomart_multicount_winner_only,PASS,band_rederived_phase3(was 210-210);true_strike_enemy_defense_x0.88;vulcanus_S1_enemy_attack_x0.96;vulcanus_S2_avg_x31_30,attacker clock [plain: 12.524*(9*11)*1/(6.132*6*1.104)*10.889*0.748/sqrt(100)=24.8625; target_count=200; total=4972.506677]; defender clock [plain: 12.524*(9.018*11)*0.88/(6.12*6*1.03333)*10.889*0.748/sqrt(200)=16.5943; target_count=100; total=1659.434571]
NanoMart_100_Vulcanus,NanoMart,nanomart_multicount,InfT6x100[] vs InfT6x200[vulcanus],100v200,"[207,209]",defender,5718.382678,1659.434571,defender,1659.434571,1659.434571,,,,WINNER_ONLY,CORRECT,244.598261,N/A,out_nanomart_multicount_winner_only,PASS,band_rederived_phase3(was 205-207);true_strike_enemy_defense_x0.88;vulcanus_S1_enemy_attack_x0.96;vulcanus_S2_avg_x31_30,attacker clock [plain: 12.524*(9*11)*1/(6.132*6*0.96)*10.889*0.748/sqrt(100)=28.5919; target_count=200; total=5718.382678]; defender clock [plain: 12.524*(9.018*11)*0.88/(6.12*6*1.03333)*10.889*0.748/sqrt(200)=16.5943; target_count=100; total=1659.434571]
NanoMart_10v10_SeoYoonlvl3_Vulcanus,NanoMart,nanomart_multicount,InfT6x10[seoyoon] vs InfT6x10[vulcanus],10v10,"[402,404]",attacker,786.222339,742.121701,defender,742.121701,786.222339,,,,WINNER_ONLY,COIN_FLIP,5.942508,N/A,out_nanomart_multicount_winner_only,PASS,band_rederived_phase3(was 400-402);true_strike_enemy_defense_x0.88;vulcanus_S1_enemy_attack_x0.96;vulcanus_S2_avg_x31_30,attacker clock [plain: 12.524*(9*11)*1/(6.132*6*1.104)*10.889*0.748/sqrt(10)=78.6222; target_count=10; total=786.222339]; defender clock [plain: 12.524*(9.018*11)*0.88/(6.12*6*1.03333)*10.889*0.748/sqrt(10)=74.2122; target_count=10; total=742.121701]
NanoMart_1v1_T1InfvT1Inf_SeoYoonlvl3_Vulcanus,NanoMart,nanomart_1v1,InfT1x1[seoyoon] vs InfT1x1[vulcanus],1v1,"[264,266]",attacker,266.400068,251.457205,defender,251.457205,266.400068,0.528328,0.528328,0.150402,WITHIN_10PCT,COIN_FLIP,5.942508,N/A,in_nanomart_T1,PASS,band_rederived_phase3(was 264-264);true_strike_enemy_defense_x0.88;vulcanus_S1_enemy_attack_x0.96;vulcanus_S2_avg_x31_30,attacker clock [plain: 12.524*(4*6)*1/(1.022*1*1.104)*1*1/sqrt(1)=266.4; target_count=1; total=266.400068]; defender clock [plain: 12.524*(4.008*6)*0.88/(1.02*1*1.03333)*1*1/sqrt(1)=251.457; target_count=1; total=251.457205]
NanoMart_1v1_T1InfvT1Lan_SeoYoonlvl3_Vulcanus,NanoMart,nanomart_1v1,InfT1x1[seoyoon] vs LanT1x1[vulcanus],1v1,"[81,83]",attacker,79.518704,83.986913,attacker,79.518704,79.518704,-3.025970,3.025970,-1.828760,WITHIN_10PCT,CORRECT,5.619066,N/A,in_nanomart_T1,PASS,band_rederived_phase3(was 79-81);factorized_K;true_strike_enemy_defense_x0.88;vulcanus_S1_enemy_attack_x0.96;vulcanus_S2_avg_x31_30,attacker clock [plain: 22.43*(2*2)*1/(1.022*1*1.104)*1*1/sqrt(1)=79.5187; target_count=1; total=79.518704]; defender clock [plain: 83.6605*(4.008*6)*0.88/(4.08*5*1.03333)*1*1/sqrt(1)=83.9869; target_count=1; total=83.986913]
NanoMart_1v1_T1InfvT1MM_SeoYoonlvl3_Vulcanus,NanoMart,nanomart_1v1,InfT1x1[seoyoon] vs MMT1x1[vulcanus],1v1,"[9,11]",defender,398.905528,11.499923,defender,11.499923,11.499923,14.999227,14.999227,4.544752,MISS,CORRECT,3368.767039,N/A,in_nanomart_T1,FAIL,band_rederived_phase3(was 7-9);true_strike_enemy_defense_x0.88;true_strike_own_MM_attack_x1.04;vulcanus_S1_enemy_attack_x0.96;vulcanus_S2_avg_x31_30,attacker clock [plain: 73.16*(6.152*1)*1/(1.022*1*1.104)*1*1/sqrt(1)=398.906; target_count=1; total=398.905528]; defender clock [plain: 90.11*(4.008*6)*0.88/(30.86*5*1.07467)*1*1/sqrt(1)=11.4999; target_count=1; total=11.499923]
NanoMart_1v1_T1InfvT6Inf_SeoYoonlvl3_Vulcanus,NanoMart,nanomart_1v1,InfT1x1[seoyoon] vs InfT6x1[vulcanus],1v1,"[69,71]",defender,821.977410,76.058820,defender,76.058820,76.058820,8.655456,8.655456,7.125098,WITHIN_10PCT,CORRECT,980.712816,N/A,out_nanomart_nonT1_tier,PASS,band_rederived_phase3(was 67-69);true_strike_enemy_defense_x0.88;vulcanus_S1_enemy_attack_x0.96;vulcanus_S2_avg_x31_30,attacker clock [plain: 12.524*(9*11)*1/(1.022*1*1.104)*1*0.748/sqrt(1)=821.977; target_count=1; total=821.977410]; defender clock [plain: 12.524*(4.008*6)*0.88/(6.12*6*1.03333)*10.889*1/sqrt(1)=76.0588; target_count=1; total=76.058820]
NanoMart_1v1_T1LanvT1Lan_SeoYoonlvl3_Vulcanus,NanoMart,nanomart_1v1,LanT1x1[seoyoon] vs LanT1x1[vulcanus],1v1,"[30,32]",attacker,26.559312,25.069552,defender,25.069552,26.559312,-14.324798,14.324798,-11.468958,WITHIN_15PCT,COIN_FLIP,5.942508,N/A,out_factorized_K_pm15,PASS,band_rederived_phase3(was 30-30);factorized_K;true_strike_enemy_defense_x0.88;vulcanus_S1_enemy_attack_x0.96;vulcanus_S2_avg_x31_30,attacker clock [plain: 149.833*(2*2)*1/(4.088*5*1.104)*1*1/sqrt(1)=26.5593; target_count=1; total=26.559312]; defender clock [plain: 149.833*(2.004*2)*0.88/(4.08*5*1.03333)*1*1/sqrt(1)=25.0696; target_count=1; total=25.069552]
NanoMart_1v1_T1LanvT1MM_SeoYoonlvl3_Vulcanus,NanoMart,nanomart_1v1,LanT1x1[seoyoon] vs InfT1x1[vulcanus],1v1,"[81,83]",defender,88.977841,75.058356,defender,75.058356,75.058356,-8.465420,8.465420,-7.335363,WITHIN_10PCT,CORRECT,18.544884,N/A,in_nanomart_T1,PASS,band_rederived_phase3(was 79-81);factorized_K;true_strike_enemy_defense_x0.88;vulcanus_S1_enemy_attack_x0.96;vulcanus_S2_avg_x31_30,attacker clock [plain: 83.6605*(4*6)*1/(4.088*5*1.104)*1*1/sqrt(1)=88.9778; target_count=1; total=88.977841]; defender clock [plain: 22.43*(2.004*2)*0.88/(1.02*1*1.03333)*1*1/sqrt(1)=75.0584; target_count=1; total=75.058356]
NanoMart_1v1_T1MMvT1Inf_NoAttackerHero_Vulcanus,NanoMart,nanomart_1v1,MMT1x1[] vs InfT1x1[vulcanus],1v1,"[69,71]",attacker,88.170254,69.550588,defender,69.550588,88.170254,25.957506,25.957506,24.183457,MISS,WRONG,26.771400,N/A,in_nanomart_T1,FAIL,band_rederived_phase3(was 67-69);vulcanus_S1_enemy_attack_x0.96;vulcanus_S2_avg_x31_30,attacker clock [plain: 90.11*(4*6)*1/(5.11*5*0.96)*1*1/sqrt(1)=88.1703; target_count=1; total=88.170254]; defender clock [plain: 73.16*(1.002*1)*1/(1.02*1*1.03333)*1*1/sqrt(1)=69.5506; target_count=1; total=69.550588]
NanoMart_1v1_T1MMvT1Lan_NoAttackerHero_Vulcanus,NanoMart,nanomart_1v1,MMT1x1[] vs LanT1x1[vulcanus],1v1,"[21,23]",defender,27.325086,23.229954,defender,23.229954,23.229954,5.590698,5.590698,0.999798,WITHIN_10PCT,CORRECT,17.628672,N/A,in_nanomart_T1,PASS,band_rederived_phase3(was 19-21);factorized_K;vulcanus_S1_enemy_attack_x0.96;vulcanus_S2_avg_x31_30,attacker clock [plain: 167.557*(2*2)*1/(5.11*5*0.96)*1*1/sqrt(1)=27.3251; target_count=1; total=27.325086]; defender clock [plain: 488.71*(1.002*1)*1/(4.08*5*1.03333)*1*1/sqrt(1)=23.23; target_count=1; total=23.229954]
NanoMart_1v1_T1MMvT1MM_VulcanusVsVulcanus,NanoMart,nanomart_1v1,MMT1x1[vulcanus] vs MMT1x1[vulcanus],1v1,"[12,14]",defender,30.993297,15.452594,defender,15.452594,15.452594,18.866111,18.866111,10.375674,MISS,CORRECT,100.570183,N/A,in_nanomart_T1,FAIL,band_rederived_phase3(was 12-12);true_strike_own_MM_attack_x1.04;vulcanus_S1_enemy_attack_x0.96;vulcanus_S2_avg_x31_30,attacker clock [plain: 566.66*(6.152*1)*1/(21.805*5*1.03168)*1*1/sqrt(1)=30.9933; target_count=1; total=30.993297]; defender clock [plain: 566.66*(4.341*1)*1/(30.86*5*1.03168)*1*1/sqrt(1)=15.4526; target_count=1; total=15.452594]
NanoMart_1v1_T2InfvT1Inf_SeoYoonlvl3_Vulcanus,NanoMart,nanomart_1v1,InfT2x1[seoyoon] vs InfT1x1[vulcanus],1v1,"[177,179]",attacker,178.488046,365.241590,attacker,178.488046,178.488046,0.274183,0.274183,0.000000,CEIL_HIT,CORRECT,104.630842,N/A,out_nanomart_nonT1_tier,PASS,band_rederived_phase3(was 175-177);true_strike_enemy_defense_x0.88;vulcanus_S1_enemy_attack_x0.96;vulcanus_S2_avg_x31_30,attacker clock [plain: 12.524*(4*6)*1/(2.044*2*1.104)*2.68*1/sqrt(1)=178.488; target_count=1; total=178.488046]; defender clock [plain: 12.524*(5.01*7)*0.88/(1.02*1*1.03333)*1*0.996/sqrt(1)=365.242; target_count=1; total=365.241590]
NanoMart_1v1_T2InfvT2Inf_SeoYoonlvl3_Vulcanus,NanoMart,nanomart_1v1,InfT2x1[seoyoon] vs InfT2x1[vulcanus],1v1,"[267,269]",attacker,259.253886,244.711865,defender,244.711865,259.253886,-3.263475,3.263475,-2.901166,WITHIN_10PCT,COIN_FLIP,5.942508,N/A,out_nanomart_nonT1_tier,PASS,band_rederived_phase3(was 265-267);true_strike_enemy_defense_x0.88;vulcanus_S1_enemy_attack_x0.96;vulcanus_S2_avg_x31_30,attacker clock [plain: 12.524*(5*7)*1/(2.044*2*1.104)*2.68*0.996/sqrt(1)=259.254; target_count=1; total=259.253886]; defender clock [plain: 12.524*(5.01*7)*0.88/(2.04*2*1.03333)*2.68*0.996/sqrt(1)=244.712; target_count=1; total=244.711865]
NanoMart_1v1_T3InfvT1Inf_SeoYoonlvl3_Vulcanus,NanoMart,nanomart_1v1,InfT3x1[seoyoon] vs InfT1x1[vulcanus],1v1,"[126,128]",attacker,127.960833,454.634626,attacker,127.960833,127.960833,0.756561,0.756561,0.000000,CEIL_HIT,CORRECT,255.292019,N/A,out_nanomart_nonT1_tier,PASS,band_rederived_phase3(was 126-126);true_strike_enemy_defense_x0.88;vulcanus_S1_enemy_attack_x0.96;vulcanus_S2_avg_x31_30,attacker clock [plain: 12.524*(4*6)*1/(3.066*3*1.104)*4.323*1/sqrt(1)=127.961; target_count=1; total=127.960833]; defender clock [plain: 12.524*(6.012*8)*0.88/(1.02*1*1.03333)*1*0.904/sqrt(1)=454.635; target_count=1; total=454.634626]
NanoMart_1v1_T3InfvT3Inf_SeoYoonlvl3_Vulcanus,NanoMart,nanomart_1v1,InfT3x1[seoyoon] vs InfT3x1[vulcanus],1v1,"[267,269]",attacker,231.353186,218.376165,defender,218.376165,231.353186,-13.674185,13.674185,-13.350867,MISS,COIN_FLIP,5.942508,N/A,out_nanomart_nonT1_tier,FAIL,band_rederived_phase3(was 265-267);true_strike_enemy_defense_x0.88;vulcanus_S1_enemy_attack_x0.96;vulcanus_S2_avg_x31_30,attacker clock [plain: 12.524*(6*8)*1/(3.066*3*1.104)*4.323*0.904/sqrt(1)=231.353; target_count=1; total=231.353186]; defender clock [plain: 12.524*(6.012*8)*0.88/(3.06*3*1.03333)*4.323*0.904/sqrt(1)=218.376; target_count=1; total=218.376165]
NanoMart_1v1_T4InfvT1Inf_SeoYoonlvl3_Vulcanus,NanoMart,nanomart_1v1,InfT4x1[seoyoon] vs InfT1x1[vulcanus],1v1,"[96,98]",attacker,97.968625,524.759754,attacker,97.968625,97.968625,0.998583,0.998583,0.000000,CEIL_HIT,CORRECT,435.640624,N/A,out_nanomart_nonT1_tier,PASS,band_rederived_phase3(was 96-96);true_strike_enemy_defense_x0.88;vulcanus_S1_enemy_attack_x0.96;vulcanus_S2_avg_x31_30,attacker clock [plain: 12.524*(4*6)*1/(4.088*4*1.104)*5.884*1/sqrt(1)=97.9686; target_count=1; total=97.968625]; defender clock [plain: 12.524*(7.014*9)*0.88/(1.02*1*1.03333)*1*0.795/sqrt(1)=524.76; target_count=1; total=524.759754]
NanoMart_1v1_T5InfvT1Inf_SeoYoonlvl3_Vulcanus,NanoMart,nanomart_1v1,InfT5x1[seoyoon] vs InfT1x1[vulcanus],1v1,"[81,83]",attacker,104.332923,645.406825,attacker,104.332923,104.332923,27.235272,27.235272,25.702316,MISS,CORRECT,518.603226,N/A,out_nanomart_nonT1_tier,FAIL,band_rederived_phase3(was 79-81);true_strike_enemy_defense_x0.88;vulcanus_S1_enemy_attack_x0.96;vulcanus_S2_avg_x31_30,attacker clock [plain: 12.524*(4*6)*1/(5.11*5*1.104)*9.791*1/sqrt(1)=104.333; target_count=1; total=104.332923]; defender clock [plain: 12.524*(8.016*10)*0.88/(1.02*1*1.03333)*1*0.77/sqrt(1)=645.407; target_count=1; total=645.406825]
NanoMart_1v1_T6InfvT1Inf_SeoYoonlvl3_Vulcanus,NanoMart,nanomart_1v1,InfT4x1[seoyoon] vs InfT1x1[vulcanus],1v1,"[96,98]",attacker,97.968625,524.759754,attacker,97.968625,97.968625,0.998583,0.998583,0.000000,CEIL_HIT,CORRECT,435.640624,N/A,out_nanomart_nonT1_tier,PASS,band_rederived_phase3(was 96-96);true_strike_enemy_defense_x0.88;vulcanus_S1_enemy_attack_x0.96;vulcanus_S2_avg_x31_30,attacker clock [plain: 12.524*(4*6)*1/(4.088*4*1.104)*5.884*1/sqrt(1)=97.9686; target_count=1; total=97.968625]; defender clock [plain: 12.524*(7.014*9)*0.88/(1.02*1*1.03333)*1*0.795/sqrt(1)=524.76; target_count=1; total=524.759754]
NanoMart_1v1_T6InfvT6Inf_SeoYoonlvl3_Vulcanus,NanoMart,nanomart_1v1,InfT6x1[seoyoon] vs InfT6x1[vulcanus],1v1,"[264,266]",attacker,248.625334,234.679488,defender,234.679488,248.625334,-6.179119,6.179119,-5.823737,WITHIN_10PCT,COIN_FLIP,5.942508,N/A,out_nanomart_nonT1_tier,PASS,band_rederived_phase3(was 264-264);true_strike_enemy_defense_x0.88;vulcanus_S1_enemy_attack_x0.96;vulcanus_S2_avg_x31_30,attacker clock [plain: 12.524*(9*11)*1/(6.132*6*1.104)*10.889*0.748/sqrt(1)=248.625; target_count=1; total=248.625334]; defender clock [plain: 12.524*(9.018*11)*0.88/(6.12*6*1.03333)*10.889*0.748/sqrt(1)=234.679; target_count=1; total=234.679488]
NanoMart_1v2_T1InfvT1Inf_SeoYoonlvl3_Vulcanus,NanoMart,nanomart_multicount,InfT1x1[seoyoon] vs InfT1x2[vulcanus],1v2,"[192,194]",defender,532.800136,177.807095,defender,177.807095,177.807095,,,,WINNER_ONLY,CORRECT,199.650662,N/A,out_nanomart_multicount_winner_only,PASS,band_rederived_phase3(was 192-192);true_strike_enemy_defense_x0.88;vulcanus_S1_enemy_attack_x0.96;vulcanus_S2_avg_x31_30,attacker clock [plain: 12.524*(4*6)*1/(1.022*1*1.104)*1*1/sqrt(1)=266.4; target_count=2; total=532.800136]; defender clock [plain: 12.524*(4.008*6)*0.88/(1.02*1*1.03333)*1*1/sqrt(2)=177.807; target_count=1; total=177.807095]
NanoMart_1v2_T1InfvT1Lan_SeoYoonlvl3_Vulcanus,NanoMart,nanomart_multicount,InfT1x1[seoyoon] vs LanT1x2[vulcanus],1v2,"[63,65]",defender,159.037409,59.387715,defender,59.387715,59.387715,,,,WINNER_ONLY,CORRECT,167.795129,N/A,out_nanomart_multicount_winner_only,PASS,band_rederived_phase3(was 61-63);factorized_K;true_strike_enemy_defense_x0.88;vulcanus_S1_enemy_attack_x0.96;vulcanus_S2_avg_x31_30,attacker clock [plain: 22.43*(2*2)*1/(1.022*1*1.104)*1*1/sqrt(1)=79.5187; target_count=2; total=159.037409]; defender clock [plain: 83.6605*(4.008*6)*0.88/(4.08*5*1.03333)*1*1/sqrt(2)=59.3877; target_count=1; total=59.387715]
NanoMart_1v2_T1LanvT1Inf_SeoYoonlvl3_Vulcanus,NanoMart,nanomart_multicount,LanT1x1[seoyoon] vs InfT1x2[vulcanus],1v2,"[57,59]",defender,177.955682,53.074272,defender,53.074272,53.074272,,,,WINNER_ONLY,CORRECT,235.295566,N/A,out_nanomart_multicount_winner_only,PASS,band_rederived_phase3(was 55-57);factorized_K;true_strike_enemy_defense_x0.88;vulcanus_S1_enemy_attack_x0.96;vulcanus_S2_avg_x31_30,attacker clock [plain: 83.6605*(4*6)*1/(4.088*5*1.104)*1*1/sqrt(1)=88.9778; target_count=2; total=177.955682]; defender clock [plain: 22.43*(2.004*2)*0.88/(1.02*1*1.03333)*1*1/sqrt(2)=53.0743; target_count=1; total=53.074272]
NanoMart_1v2_T1LanvT1Lan_SeoYoonlvl3_Vulcanus,NanoMart,nanomart_multicount,LanT1x1[seoyoon] vs LanT1x2[vulcanus],1v2,"[21,23]",defender,53.118625,17.726851,defender,17.726851,17.726851,,,,WINNER_ONLY,CORRECT,199.650662,N/A,out_nanomart_multicount_winner_only,PASS,band_rederived_phase3(was 19-21);factorized_K;true_strike_enemy_defense_x0.88;vulcanus_S1_enemy_attack_x0.96;vulcanus_S2_avg_x31_30,attacker clock [plain: 149.833*(2*2)*1/(4.088*5*1.104)*1*1/sqrt(1)=26.5593; target_count=2; total=53.118625]; defender clock [plain: 149.833*(2.004*2)*0.88/(4.08*5*1.03333)*1*1/sqrt(2)=17.7269; target_count=1; total=17.726851]
NanoMart_1v2_T1MMvT1MM_VulcanusVsVulcanus,NanoMart,nanomart_multicount,MMT1x1[vulcanus] vs MMT1x2[vulcanus],1v2,"[9,11]",defender,61.986594,10.926634,defender,10.926634,10.926634,,,,WINNER_ONLY,CORRECT,467.298147,N/A,out_nanomart_multicount_winner_only,PASS,band_rederived_phase3(was 7-9);true_strike_own_MM_attack_x1.04;vulcanus_S1_enemy_attack_x0.96;vulcanus_S2_avg_x31_30,attacker clock [plain: 566.66*(6.152*1)*1/(21.805*5*1.03168)*1*1/sqrt(1)=30.9933; target_count=2; total=61.986594]; defender clock [plain: 566.66*(4.341*1)*1/(30.86*5*1.03168)*1*1/sqrt(2)=10.9266; target_count=1; total=10.926634]
NanoMart_200_NoHero,NanoMart,nanomart_multicount,InfT6x200[] vs InfT6x200[],200v200,,attacker,3881.766882,3897.156946,defender,3897.156946,3881.766882,,,,WINNER_ONLY,COIN_FLIP,0.396471,N/A,out_nanomart_multicount_winner_only,PASS,,attacker clock [plain: 12.524*(9*11)*1/(6.132*6*1)*10.889*0.748/sqrt(200)=19.4088; target_count=200; total=3881.766882]; defender clock [plain: 12.524*(9.018*11)*1/(6.12*6*1)*10.889*0.748/sqrt(200)=19.4858; target_count=200; total=3897.156946]
NanoMart_200_SeoYoonlvl3,NanoMart,nanomart_multicount,InfT6x200[seoyoon] vs InfT6x200[],200v200,,attacker,3375.449463,3897.156946,defender,3897.156946,3375.449463,,,,WINNER_ONLY,WRONG,15.455941,N/A,out_nanomart_multicount_winner_only,FAIL,,attacker clock [plain: 12.524*(9*11)*1/(6.132*6*1.15)*10.889*0.748/sqrt(200)=16.8772; target_count=200; total=3375.449463]; defender clock [plain: 12.524*(9.018*11)*1/(6.12*6*1)*10.889*0.748/sqrt(200)=19.4858; target_count=200; total=3897.156946]
NanoMart_200_Vulcanus,NanoMart,nanomart_multicount,InfT6x200[] vs InfT6x200[vulcanus],200v200,"[381,383]",defender,4043.507169,3318.869141,defender,3318.869141,3318.869141,,,,WINNER_ONLY,CORRECT,21.833884,N/A,out_nanomart_multicount_winner_only,PASS,band_rederived_phase3(was 379-381);true_strike_enemy_defense_x0.88;vulcanus_S1_enemy_attack_x0.96;vulcanus_S2_avg_x31_30,attacker clock [plain: 12.524*(9*11)*1/(6.132*6*0.96)*10.889*0.748/sqrt(200)=20.2175; target_count=200; total=4043.507169]; defender clock [plain: 12.524*(9.018*11)*0.88/(6.12*6*1.03333)*10.889*0.748/sqrt(200)=16.5943; target_count=200; total=3318.869141]
NanoMart_250_NoHero,NanoMart,nanomart_multicount,InfT6x250[] vs InfT6x200[],250v200,,attacker,3471.957849,4871.446183,defender,4871.446183,3471.957849,,,,WINNER_ONLY,WRONG,40.308333,N/A,out_nanomart_multicount_winner_only,FAIL,,attacker clock [plain: 12.524*(9*11)*1/(6.132*6*1)*10.889*0.748/sqrt(250)=17.3598; target_count=200; total=3471.957849]; defender clock [plain: 12.524*(9.018*11)*1/(6.12*6*1)*10.889*0.748/sqrt(200)=19.4858; target_count=250; total=4871.446183]
NanoMart_250_SeoYoonlvl3,NanoMart,nanomart_multicount,InfT6x250[seoyoon] vs InfT6x200[],250v200,,attacker,3019.093781,4871.446183,defender,4871.446183,3019.093781,,,,WINNER_ONLY,WRONG,61.354583,N/A,out_nanomart_multicount_winner_only,FAIL,,attacker clock [plain: 12.524*(9*11)*1/(6.132*6*1.15)*10.889*0.748/sqrt(250)=15.0955; target_count=200; total=3019.093781]; defender clock [plain: 12.524*(9.018*11)*1/(6.12*6*1)*10.889*0.748/sqrt(200)=19.4858; target_count=250; total=4871.446183]
NanoMart_250_Vulcanus,NanoMart,nanomart_multicount,InfT6x250[] vs InfT6x200[vulcanus],250v200,"[357,359]",attacker,3616.622759,4148.586427,defender,4148.586427,3616.622759,,,,WINNER_ONLY,WRONG,14.708851,N/A,out_nanomart_multicount_winner_only,FAIL,band_rederived_phase3(was 355-357);true_strike_enemy_defense_x0.88;vulcanus_S1_enemy_attack_x0.96;vulcanus_S2_avg_x31_30,attacker clock [plain: 12.524*(9*11)*1/(6.132*6*0.96)*10.889*0.748/sqrt(250)=18.0831; target_count=200; total=3616.622759]; defender clock [plain: 12.524*(9.018*11)*0.88/(6.12*6*1.03333)*10.889*0.748/sqrt(200)=16.5943; target_count=250; total=4148.586427]
NanoMart_2v1_T1InfvT1Inf_SeoYoonlvl3_Vulcanus,NanoMart,nanomart_multicount,InfT1x2[seoyoon] vs InfT1x1[vulcanus],2v1,"[186,188]",attacker,188.373295,502.914409,attacker,188.373295,188.373295,,,,WINNER_ONLY,CORRECT,166.977551,N/A,out_nanomart_multicount_winner_only,PASS,band_rederived_phase3(was 186-186);true_strike_enemy_defense_x0.88;vulcanus_S1_enemy_attack_x0.96;vulcanus_S2_avg_x31_30,attacker clock [plain: 12.524*(4*6)*1/(1.022*1*1.104)*1*1/sqrt(2)=188.373; target_count=1; total=188.373295]; defender clock [plain: 12.524*(4.008*6)*0.88/(1.02*1*1.03333)*1*1/sqrt(1)=251.457; target_count=2; total=502.914409]
NanoMart_2v1_T1InfvT1Lan_SeoYoonlvl3_Vulcanus,NanoMart,nanomart_multicount,InfT1x2[seoyoon] vs LanT1x1[vulcanus],2v1,"[57,59]",attacker,56.228215,167.973825,attacker,56.228215,56.228215,,,,WINNER_ONLY,CORRECT,198.735830,N/A,out_nanomart_multicount_winner_only,PASS,band_rederived_phase3(was 55-57);factorized_K;true_strike_enemy_defense_x0.88;vulcanus_S1_enemy_attack_x0.96;vulcanus_S2_avg_x31_30,attacker clock [plain: 22.43*(2*2)*1/(1.022*1*1.104)*1*1/sqrt(2)=56.2282; target_count=1; total=56.228215]; defender clock [plain: 83.6605*(4.008*6)*0.88/(4.08*5*1.03333)*1*1/sqrt(1)=83.9869; target_count=2; total=167.973825]
NanoMart_2v1_T1LanvT1Inf_SeoYoonlvl3_Vulcanus,NanoMart,nanomart_multicount,LanT1x2[seoyoon] vs InfT1x1[vulcanus],2v1,"[63,65]",attacker,62.916835,150.116712,attacker,62.916835,62.916835,,,,WINNER_ONLY,CORRECT,138.595460,N/A,out_nanomart_multicount_winner_only,PASS,band_rederived_phase3(was 61-63);factorized_K;true_strike_enemy_defense_x0.88;vulcanus_S1_enemy_attack_x0.96;vulcanus_S2_avg_x31_30,attacker clock [plain: 83.6605*(4*6)*1/(4.088*5*1.104)*1*1/sqrt(2)=62.9168; target_count=1; total=62.916835]; defender clock [plain: 22.43*(2.004*2)*0.88/(1.02*1*1.03333)*1*1/sqrt(1)=75.0584; target_count=2; total=150.116712]
